,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.56,7.93,6.28,6.14,13.59,7.67,4.85,5.18,11.57,15.18,17.37,4.0,26.09
Expenses,4.2,7.02,6.34,7.41,13.7,7.76,5.48,6.28,8.78,12.42,12.55,5.45,20.95
Operating Profit,0.36,0.91,-0.06,-1.27,-0.11,-0.09,-0.63,-1.1,2.79,2.76,4.82,-1.45,5.14
OPM %,7.89,11.48,-0.96,-20.68,-0.81,-1.17,-12.99,-21.24,24.11,18.18,27.75,-36.25,19.7
Other Income,0.26,0.03,0.64,0.25,0.07,0.02,-0.0,0.28,0.03,0.01,0.02,0.2,0.05
Interest,0.21,0.31,0.39,0.29,0.35,0.47,0.48,0.33,0.33,0.25,0.44,0.34,0.34
Depreciation,0.3,0.31,0.51,0.27,0.56,0.44,0.7,0.5,0.51,0.51,0.5,0.5,0.51
Profit before tax,0.11,0.32,-0.32,-1.58,-0.95,-0.98,-1.81,-1.65,1.98,2.01,3.9,-2.09,4.34
Tax %,-81.82,43.75,-100.0,12.03,-6.32,-0.0,3.31,3.03,7.07,-10.45,10.26,0.48,13.36
Net Profit,0.21,0.18,-0.65,-1.39,-1.0,-0.98,-1.76,-1.59,1.84,2.22,3.5,-2.08,3.75
EPS in Rs,0.21,0.18,-0.64,-1.36,-0.98,-0.96,-1.73,-1.56,1.8,2.18,3.43,-2.04,3.68
