,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,67.47,67.46,67.46,67.87,66.33,69.24,73.64,73.64,72.07
DIIs,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02
Public,32.49,32.5,32.5,32.09,33.64,30.72,26.33,26.33,27.93
No. of Shareholders,5652.0,5652.0,5624.0,5385.0,5353.0,5310.0,5117.0,5093.0,5393.0
