,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.0,0.0,3.3,0.0,88.37,0.0,0.00,0.00,0.00,0.00,0.00
Inventory Days,46.93,262.34,276.36,116.88,2346.43,1338.33,527.95,0.00,,,,
Days Payable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Cash Conversion Cycle,46.93,262.34,276.36,120.19,2346.43,1426.7,527.95,0.00,0.00,0.00,0.00,0.00
Working Capital Days,3101.39,4162.18,3968.35,2920.0,5903.05,6723.68,4548.24,146.73,189.59,41.89,-41.67,-52.99
ROCE %,0.35,1.18,1.45,-0.36,1.57,-0.47,-1.27,1.09,-8.14,-0.40,4.06,5.28
