,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,64.49,64.49,71.21,68.69,68.69,63.86,54.28,46.86
DIIs,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.56
Public,35.51,35.51,28.79,31.26,31.26,36.14,45.71,52.58
No. of Shareholders,132.0,120.0,85.0,391.0,499.0,915.0,1476.0,2177.0
