,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,15,15,15,15,15,15,15
Reserves,4,5,6,8,10,12,20,24,29,35,41,49,54
Borrowings,20,15,18,23,21,26,20,23,34,38,51,51,53
Other Liabilities,9,15,18,20,26,27,32,30,29,42,53,48,57
Total Liabilities,38,40,49,56,63,70,87,92,107,130,160,162,178
Fixed Assets,11,11,12,12,11,11,11,11,11,38,37,36,36
CWIP,0,0,0,0,0,0,0,1,15,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,1,1
Other Assets,27,29,36,44,51,60,76,80,82,92,122,126,141
Total Assets,38,40,49,56,63,70,87,92,107,130,160,162,178
