,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,0,0,0,1,1,1,1,7
Reserves,-7,-7,-7,-8,-8,-4,-4,-4,-4,-2,-2,-2,0
Borrowings,2,2,3,3,3,3,3,3,3,2,0,1,0
Other Liabilities,0,0,0,0,0,0,0,0,0,0,2,0,0
Total Liabilities,0,0,0,0,0,0,0,0,1,1,1,0,8
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,0,0,0,0,0,0,0,0,1,1,1,0,8
Total Assets,0,0,0,0,0,0,0,0,1,1,1,0,8
