,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,85.88,74.93,74.93,74.86,74.84,74.77,67.86,63.25
FIIs,6.42,12.64,14.98,13.59,18.34,17.7,19.43,20.29
DIIs,1.64,7.53,5.14,9.17,4.8,5.48,10.43,13.25
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
Public,6.06,4.89,4.95,2.39,2.02,2.05,2.19,3.16
No. of Shareholders,59454.0,66936.0,65095.0,61635.0,82422.0,111409.0,106266.0,140179.0
