,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,203.0,147,100,118,116,114,108,92,119,108,71
Inventory Days,1236.0,165,152,216,138,137,43,58,103,73,54
Days Payable,2836.0,317,237,302,243,273,251,311,432,348,346
Cash Conversion Cycle,-1397.0,-4,15,32,12,-22,-99,-161,-211,-167,-222
Working Capital Days,-80.0,57,62,64,57,63,70,93,160,122,124
ROCE %,,23,43,40,35,22,19,14,6,10,17
