,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,43.79,43.79,43.79,43.79,38.64,38.64,38.28
FIIs,5.56,7.6,5.72,7.36,7.88,6.52,7.07
DIIs,6.54,5.05,24.49,20.81,14.52,11.45,6.07
Public,44.11,43.56,26.0,28.05,38.96,43.38,48.59
No. of Shareholders,57538.0,52223.0,46200.0,42196.0,45449.0,43023.0,52523.0
