,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,53.0,55.0,61.0,54.0,63.0,62.0,77.0,66.0,72.0,78.0,88.0,84.0,86.0
Expenses,40.0,42.0,46.0,43.0,47.0,48.0,60.0,48.0,54.0,58.0,68.0,63.0,66.0
Operating Profit,13.0,13.0,15.0,12.0,16.0,15.0,17.0,18.0,18.0,20.0,21.0,21.0,20.0
OPM %,25.0,24.0,25.0,22.0,25.0,23.0,22.0,27.0,25.0,25.0,24.0,25.0,24.0
Other Income,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
Profit before tax,9.0,9.0,13.0,12.0,12.0,11.0,15.0,14.0,15.0,16.0,18.0,18.0,18.0
Tax %,18.0,17.0,17.0,24.0,16.0,16.0,16.0,17.0,22.0,17.0,12.0,19.0,22.0
Net Profit,7.0,8.0,11.0,9.0,10.0,9.0,12.0,12.0,11.0,13.0,16.0,14.0,14.0
EPS in Rs,4.55,4.73,6.48,5.44,6.02,5.57,7.54,7.3,6.98,8.2,9.71,8.81,8.99
