,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.52,0.52,0.52,4.23,4.23
Reserves,,3.1,7.49,10.78,10.89
Borrowings,,0.46,0.0,1.29,0.0
Other Liabilities,,4.86,10.56,2.88,2.74
Total Liabilities,,8.94,18.57,19.18,17.86
Fixed Assets,,0.0,0.0,1.2,0.11
CWIP,,0.0,0.0,0.0,0.0
Investments,,3.91,4.14,4.28,4.33
Other Assets,,5.03,14.43,13.7,13.42
Total Assets,,8.94,18.57,19.18,17.86
