,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.99,3.35,-1.34
Cash from Investing Activity,,0.0,-3.43,-4.46
Cash from Financing Activity,,-0.39,-0.51,7.34
Net Cash Flow,,0.6000000000000001,-0.59,1.54
