,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,52,49,41,32,29,27,23,16,-3,-14,-7,-32,-32
Borrowings,47,46,60,70,83,80,81,80,84,105,118,124,77
Other Liabilities,54,87,87,68,69,74,80,102,153,142,127,139,184
Total Liabilities,164,194,200,181,193,193,195,210,245,244,249,243,241
Fixed Assets,74,75,79,82,78,111,103,98,132,114,130,132,134
CWIP,21,15,38,6,12,4,7,11,12,13,7,10,4
Investments,2,1,1,2,2,5,4,4,4,4,6,4,12
Other Assets,66,102,83,92,101,72,80,97,97,114,106,97,92
Total Assets,164,194,200,181,193,193,195,210,245,244,249,243,241
