,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3
Reserves,10,14,30,46,47,73,96,121,141
Borrowings,9,10,1,0,0,0,9,9,8
Other Liabilities,14,17,23,34,45,34,31,23,20
Total Liabilities,37,44,57,83,96,111,138,156,173
Fixed Assets,6,6,6,6,5,1,12,14,12
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,0,0,10,25,1,5,24,43
Other Assets,31,38,51,68,65,109,121,119,119
Total Assets,37,44,57,83,96,111,138,156,173
