,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.37,70.37,70.37,70.37,70.37,70.37,70.37
Public,29.63,29.63,29.63,29.62,29.62,29.62,29.64
No. of Shareholders,81.0,748.0,1187.0,1986.0,4544.0,5846.0,7079.0
