,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.0,-0.74,-0.33,0.34,18.21,-0.11,-0.18,-0.26,-0.5700000000000001,0.04
Cash from Investing Activity,-1.56,-3.27,-0.52,-0.28,-12.52,0.11,-0.33,-0.23,0.36,0.01
Cash from Financing Activity,2.36,4.12,0.01,-0.04,-12.33,-0.01,0.49,0.49,0.21,0.0
Net Cash Flow,0.8,0.11,-0.84,0.01,-6.64,-0.01,-0.01,0.0,0.0,0.05
