,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,73.0,5.89,37.2,45.46,1460.0,6.64,,,285.65,182.50
Inventory Days,,254.65,29.05,2.97,52.14,7.3,0.00,,,
Days Payable,,67.91,7.58,0.0,1251.43,0.0,,,,
Cash Conversion Cycle,73.0,192.63,58.67,48.43,260.71,13.94,,,285.65,182.50
Working Capital Days,10877.0,3049.52,610.34,733.9,15860.91,2628.0,,,777.61,67525.00
ROCE %,,-6.67,1.42,2.32,1.84,0.46,0.46,0.92,1.37,3.29
