,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,43.0,152.0,209.0,153.0,247.0,297.0,264.0,352.0,401.0,457.0,680.0,510.0,215.0
Expenses,29.0,123.0,170.0,84.0,171.0,252.0,209.0,285.0,307.0,328.0,556.0,401.0,151.0
Operating Profit,13.0,29.0,40.0,69.0,77.0,44.0,55.0,67.0,94.0,129.0,124.0,109.0,64.0
OPM %,31.0,19.0,19.0,45.0,31.0,15.0,21.0,19.0,23.0,28.0,18.0,21.0,30.0
Other Income,7.0,6.0,8.0,7.0,176.0,12.0,11.0,8.0,14.0,16.0,15.0,16.0,28.0
Interest,13.0,15.0,18.0,17.0,17.0,14.0,14.0,15.0,15.0,15.0,14.0,9.0,6.0
Depreciation,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
Profit before tax,5.0,19.0,25.0,57.0,233.0,39.0,50.0,58.0,90.0,127.0,122.0,114.0,83.0
Tax %,108.0,34.0,22.0,21.0,26.0,-2.0,16.0,25.0,30.0,28.0,25.0,23.0,21.0
Net Profit,-0.0,13.0,20.0,45.0,172.0,40.0,41.0,44.0,63.0,91.0,92.0,87.0,65.0
EPS in Rs,0.04,0.34,0.42,0.88,3.0,0.94,1.01,1.05,1.44,2.28,2.2,2.22,1.88
