,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,38,40,40,40,40,39,39,39,39,39,39,39,39.0
Reserves,48,55,57,60,60,43,12,-9,-33,-56,-82,-117,-141.0
Preference Capital,0,0,0,0,0,0,0,0,0,100,0,59,
Borrowings,17,19,27,44,47,76,130,138,155,147,802,1231,1367.0
Other Liabilities,22,22,28,26,36,28,24,35,50,173,139,239,263.0
Total Liabilities,125,136,152,170,183,186,204,202,211,302,898,1392,1528.0
Fixed Assets,71,69,66,111,118,153,147,142,135,128,112,35,839.0
CWIP,20,29,37,7,7,0,1,1,6,31,464,905,196.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,34,38,48,53,58,33,57,59,71,143,323,451,494.0
Total Assets,125,136,152,170,183,186,204,202,211,302,898,1392,1528.0
