,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.56,39.56,38.77,38.77
FIIs,6.9,4.39,4.38,4.35
Public,53.54,56.05,56.85,56.88
No. of Shareholders,37760.0,53962.0,51994.0,53471.0
