,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.91,17.2,16.69,14.15,7.94,7.64,8.32,5.66,6.12,11.24,8.27,1.82,1.62
Expenses,28.24,12.6,24.46,12.24,7.8,4.68,9.2,3.12,4.28,8.55,12.65,3.2,1.94
Operating Profit,3.67,4.6,-7.77,1.91,0.14,2.96,-0.88,2.54,1.84,2.69,-4.38,-1.38,-0.32
OPM %,11.50,26.74,-46.55,13.5,1.76,38.74,-10.58,44.88,30.07,23.93,-52.96,-75.82,-19.75
Other Income,1.90,2.07,5.34,0.08,0.01,1.27,6.43,0.26,0.03,0.11,9.41,0.17,0.14
Interest,0.01,0.07,0.01,-0.0,-0.0,-0.0,0.05,-0.0,0.03,-0.0,0.34,-0.0,-0.0
Depreciation,4.55,4.53,3.89,3.47,3.49,3.49,3.59,3.45,3.49,3.49,3.45,3.29,3.1
Profit before tax,1.01,2.07,-6.33,-1.48,-3.34,0.74,1.91,-0.65,-1.65,-0.69,1.24,-4.5,-3.28
Tax %,-0.00,-0.0,7.58,-0.0,-0.0,-0.0,16.75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,1.01,2.07,-5.85,-1.48,-3.34,0.74,1.59,-0.65,-1.65,-0.69,1.24,-4.5,-3.28
EPS in Rs,,0.09,-0.29,-0.07,-0.16,0.03,0.07,-0.03,-0.08,-0.03,0.06,-0.22,-0.16
