,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,37.24,45.17,96.43,93.09
Inventory Days,3.04,-0.00,-0.00,-0.00
Days Payable,50.2,,,
Cash Conversion Cycle,-9.92,45.17,96.43,93.09
Working Capital Days,6.95,45.48,129.82,-114.08
ROCE %,,-4.04,-6.80,-1.89
