,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.15,12.86,14.97,12.98,12.34,12.07,12.57,14.3,14.32,13.46,8.04,12.6,13.2
Expenses,7.6,7.73,9.32,8.45,8.82,8.99,8.93,11.19,10.91,10.31,6.88,8.79,9.54
Operating Profit,5.55,5.13,5.65,4.53,3.52,3.08,3.64,3.11,3.41,3.15,1.16,3.81,3.66
OPM %,42.21,39.89,37.74,34.9,28.53,25.52,28.96,21.75,23.81,23.4,14.43,30.24,27.73
Other Income,1.97,1.88,2.01,1.92,1.82,1.74,1.21,1.82,1.77,1.84,2.01,2.52,2.57
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.2,0.2,0.2,0.17,0.17,0.18
Profit before tax,7.26,6.75,7.4,6.2,5.09,4.57,4.6,4.73,4.98,4.79,3.0,6.16,6.05
Tax %,25.62,25.33,25.54,25.16,26.13,26.26,22.17,26.0,25.5,25.68,31.33,25.16,25.29
Net Profit,5.39,5.04,5.5,4.63,3.76,3.37,3.59,3.49,3.71,3.56,2.06,4.61,4.52
EPS in Rs,11.23,10.5,11.46,9.65,7.83,7.02,7.48,7.27,7.73,7.42,4.29,9.6,9.42
