,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,13.61
Reserves,7.79,8.05,13.1,22.17
Borrowings,10.4,4.05,9.06,7.87
Other Liabilities,10.29,18.43,19.43,13.55
Total Liabilities,28.49,30.54,41.6,57.2
Fixed Assets,2.52,2.22,2.13,1.92
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0
Other Assets,25.97,28.32,39.47,55.28
Total Assets,28.49,30.54,41.6,57.2
