,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,23,27,27,27,27,27,27,27,27,27,27,27
Reserves,148,213,213,286,331,413,508,586,661,695,713,632,535
Borrowings,99,166,125,140,160,60,13,190,187,89,112,193,240
Other Liabilities,325,429,395,626,591,621,708,736,709,832,942,936,394
Total Liabilities,595,831,760,1078,1110,1121,1256,1539,1584,1643,1794,1789,1196
Fixed Assets,130,178,195,243,265,257,244,232,401,428,391,382,356
CWIP,13,11,2,3,1,4,2,94,6,9,9,12,37
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,453,643,563,833,843,859,1010,1213,1177,1205,1394,1395,803
Total Assets,595,831,760,1078,1110,1121,1256,1539,1584,1643,1794,1789,1196
