,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,597.0,550.0,1124.0,632.0,930.0,1085.0,1374.0,1128.0,1376.0,1249.0,1427.0,1263.0,958.0
Expenses,513.0,530.0,1041.0,569.0,837.0,994.0,1262.0,960.0,1103.0,962.0,1152.0,949.0,802.0
Operating Profit,84.0,20.0,83.0,63.0,93.0,91.0,112.0,168.0,273.0,286.0,275.0,314.0,156.0
OPM %,14.0,4.0,7.0,10.0,10.0,8.0,8.0,15.0,20.0,23.0,19.0,25.0,16.0
Other Income,10.0,38.0,17.0,14.0,12.0,8.0,15.0,9.0,10.0,15.0,13.0,11.0,20.0
Interest,50.0,48.0,45.0,41.0,40.0,39.0,36.0,27.0,44.0,56.0,56.0,55.0,58.0
Depreciation,59.0,58.0,60.0,57.0,58.0,58.0,56.0,57.0,67.0,71.0,69.0,70.0,71.0
Profit before tax,-15.0,-48.0,-5.0,-21.0,7.0,2.0,34.0,93.0,173.0,174.0,163.0,200.0,47.0
Tax %,34.0,35.0,21.0,34.0,37.0,48.0,33.0,35.0,35.0,35.0,37.0,36.0,35.0
Net Profit,-10.0,-32.0,-4.0,-14.0,5.0,1.0,22.0,60.0,112.0,113.0,103.0,129.0,30.0
EPS in Rs,-1.38,-4.57,-0.57,-1.99,0.68,0.13,3.24,8.73,16.15,16.31,14.86,18.59,4.38
