,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-239,1089,1127,-584,-573
Cash from Investing Activity,-171,-635,-638,-982,-573
Cash from Financing Activity,488,-499,653,1259,401
Net Cash Flow,78,-45,1143,-308,-745
