,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,14.77,17.99,66.96,33.55,17.83
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,,,14.77,17.99,66.96,33.55,17.83
Working Capital Days,,,-266.71,-133.93,68.59,31.29,142.68
ROCE %,,0.00,-1.90,0.06,-7.12,-3.13,5.96
