,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,55,61,71,78,85,111,141,184,202,212,218,288,332
Borrowings,50,39,47,44,55,41,46,32,58,66,61,42,45
Other Liabilities,75,80,97,91,93,104,109,115,108,107,138,138,138
Total Liabilities,193,194,229,226,247,270,310,345,382,398,431,482,530
Fixed Assets,113,110,112,122,138,148,169,175,173,215,219,215,212
CWIP,4,3,3,6,9,3,7,3,42,16,9,5,5
Investments,0,13,17,18,18,43,46,67,72,85,102,158,201
Other Assets,76,67,96,80,82,76,87,100,96,82,102,105,113
Total Assets,193,194,229,226,247,270,310,345,382,398,431,482,530
