,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,70043,70100,68033,68960,73029,73376,74608,76781,84463,91518,98083,101460,107391
Interest,39023,38297,38389,38249,38638,39363,39944,41931,45232,49366,53451,58045,62955
Expenses,49043,50270,55380,44698,42676,52015,54233,42328,49208,56498,59965,49080,59365
Financing Profit,-18024,-18467,-25737,-13987,-8285,-18002,-19569,-7478,-9977,-14346,-15334,-5665,-14930
Financing Margin %,-26,-26,-38,-20,-11,-25,-26,-10,-12,-16,-16,-6,-14
Other Income,25330,27082,35398,24307,20696,31152,33427,17743,30320,35701,38769,30873,36865
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,7307,8615,9661,10320,12411,13150,13858,10265,20342,21355,23436,25208,21936
Tax %,26,26,25,27,26,26,28,27,26,27,22,26,25
Net Profit,5511,6614,6495,7703,9342,9948,10191,7796,15297,15888,18769,19094,16648
EPS in Rs,5.88,7.01,6.86,8.27,9.96,10.71,10.70,8.21,16.53,17.34,20.27,20.77,18.04
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
