,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,152,36,36,36,36,36,36,36,36,36,36,36,36
Reserves,-124,-13,-6,-8,-12,-10,-7,-6,-58,-69,-87,-89,-102
Borrowings,73,77,78,172,193,198,239,338,329,311,333,332,362
Other Liabilities,10,17,66,72,98,96,91,99,112,210,254,220,151
Total Liabilities,112,118,175,272,315,320,359,467,419,488,536,499,447
Fixed Assets,44,56,63,62,64,63,62,61,380,372,361,361,358
CWIP,1,25,89,180,206,237,262,315,0,0,0,0,0
Investments,0,0,0,0,0,0,1,1,1,3,3,3,3
Other Assets,67,37,23,31,44,20,34,89,38,113,172,135,86
Total Assets,112,118,175,272,315,320,359,467,419,488,536,499,447
