,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-53,35,86,1,13,33,-3,-48,9,18,3,18
Cash from Investing Activity,-31,-38,-78,-88,-28,-31,-32,-50,-4,0,1,-1
Cash from Financing Activity,69,-3,-8,88,15,-2,35,99,-6,-17,-4,-17
Net Cash Flow,-14,-6,-1,0,0,0,0,0,0,1,0,0
