,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.13,55.33,56.51,56.21,56.09,54.83,47.42,48.36
FIIs,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Public,41.87,44.65,43.49,43.79,43.91,45.17,52.57,51.63
No. of Shareholders,1076.0,1845.0,1844.0,1800.0,1816.0,2175.0,2359.0,2530.0
