,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.73,6.23,6.23,6.23,6.23,6.23,19.53,19.53,19.64,19.64,19.64,19.64,19.64
Reserves,17.45,36.38,36.72,37.42,37.6,46.41,67.86,23.04,14.94,11.22,9.51,12.36,9.77
Borrowings,2.1,1.38,0.99,0.9,1.17,0.96,47.49,2.47,2.29,5.65,11.07,21.6,29.26
Other Liabilities,7.6,4.4,5.16,6.25,14.43,9.19,10.36,11.57,10.84,12.64,12.76,11.19,10.9
Total Liabilities,31.88,48.39,49.1,50.8,59.43,62.79,145.24,56.61,47.71,49.15,52.98,64.79,69.57
Fixed Assets,5.69,5.12,4.78,5.14,6.9,10.51,12.26,12.16,11.59,10.78,10.15,11.88,15.6
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,2.19,2.35,8.74,9.46
Investments,12.99,12.56,33.18,24.46,26.29,41.77,35.28,20.18,7.78,6.33,6.33,6.5,6.5
Other Assets,13.2,30.71,11.14,21.2,26.24,10.51,97.7,24.27,27.49,29.85,34.15,37.67,38.01
Total Assets,31.88,48.39,49.1,50.8,59.43,62.79,145.24,56.61,47.71,49.15,52.98,64.79,69.57
