,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,71.0,68,69,79,119,68,46
Inventory Days,495.0,134,189,239,264,177,156
Days Payable,392.0,197,198,243,300,224,162
Cash Conversion Cycle,173.0,5,60,75,84,22,40
Working Capital Days,125.0,75,80,101,174,87,74
ROCE %,,7,7,-8,-5,1,14
