,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,36.0,35.58,40.41,36.92,36.82,36.8
FIIs,18.01,15.56,8.02,7.87,16.31,16.6
DIIs,13.09,20.96,11.56,11.25,10.53,8.0
Public,32.9,27.9,40.01,43.95,36.33,38.59
No. of Shareholders,189939.0,167261.0,173999.0,171465.0,163930.0,162014.0
