,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Reserves,7.27,-8.6,-8.9,-8.58,-9.02,-8.92,-8.68,-8.86,-8.88,-8.92,-8.72,-8.52,-8.48
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.31,0.21,0.06,0.06,0.06
Other Liabilities,2.69,18.6,18.95,1.1,1.47,0.81,0.56,0.54,0.55,0.5700000000000001,0.61,0.61,0.6000000000000001
Total Liabilities,20.96,21.0,21.05,3.52,3.45,2.89,2.88,2.84,2.98,2.86,2.95,3.15,3.18
Fixed Assets,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,17.91,17.91,17.9,0.5,0.0,0.0,0.0,0.3,0.31,0.22,0.31,0.47,0.48
Other Assets,3.02,3.07,3.13,3.01,3.44,2.88,2.87,2.53,2.66,2.63,2.63,2.67,2.69
Total Assets,20.96,21.0,21.05,3.52,3.45,2.89,2.88,2.84,2.98,2.86,2.95,3.15,3.18
