,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.9,0.15,-0.44,1.15
Cash from Investing Activity,-0.01,-0.16,-0.36,-0.03
Cash from Financing Activity,1.11,0.04,0.9,-1.15
Net Cash Flow,0.2,0.03,0.11,-0.03
