,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,77,77,77,77,77,77,77,77,77,77,77,77,77
Reserves,2169,2376,2452,2550,2848,3209,4203,4418,4729,5409,5972,5904,6211
Borrowings,1135,1226,1401,1302,1281,4255,4130,4049,4282,4146,4326,4462,4101
Other Liabilities,693,850,952,1066,1023,2157,2664,2787,3087,3268,3488,3646,3847
Total Liabilities,4075,4529,4882,4995,5229,9698,11075,11332,12175,12901,13863,14089,14235
Fixed Assets,1354,1738,1870,1928,2033,6362,7368,7263,7325,7323,7577,9843,9745
CWIP,514,229,142,123,63,805,762,914,1604,2105,2551,358,516
Investments,1037,1263,1325,1309,1690,564,672,877,836,752,1009,867,839
Other Assets,1169,1300,1546,1636,1443,1966,2272,2277,2411,2721,2726,3021,3136
Total Assets,4075,4529,4882,4995,5229,9698,11075,11332,12175,12901,13863,14089,14235
