,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,4,10,6,4,2,12,22
Cash from Investing Activity,,,,,-3,-4,-8,-10,-8,-11,-12
Cash from Financing Activity,,,,,-1,-6,5,4,6,-1,-10
Net Cash Flow,,,,,0,0,2,-2,0,0,0
