,2018-06-01,2018-09-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01
Promoters,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
Public,27.0,27.04,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.01
No. of Shareholders,310.0,128.0,118.0,105.0,109.0,112.0,109.0,102.0,97.0,107.0,105.0
