,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,64.0,74,69.0,70,83,87,84,74,75,71,54
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,64.0,74,69.0,70,83,87,84,74,75,71,54
Working Capital Days,62.0,132,27.0,30,70,57,24,39,67,54,36
ROCE %,,18,,12,13,19,12,14,11,14,18
