,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.12,10.64,9.61,92.05,15.56,8.56,6.45,9.06,7.19,9.06,8.08,6.27,7.25
Expenses,6.65,10.85,9.52,7.74,12.56,8.05,6.28,8.66,8.03,6.02,8.01,5.45,7.5
Operating Profit,-0.53,-0.21,0.09,84.31,3.0,0.51,0.17,0.4,-0.84,3.04,0.07,0.82,-0.25
OPM %,-8.66,-1.97,0.94,91.59,19.28,5.96,2.64,4.42,-11.68,33.55,0.87,13.08,-3.45
Other Income,0.31,0.13,0.72,0.22,0.5,0.25,0.53,0.3,0.97,0.35,0.41,0.34,0.56
Interest,1.38,1.48,1.48,1.49,1.64,1.54,1.44,1.53,1.7,1.89,1.93,1.95,1.83
Depreciation,0.34,0.33,0.32,0.36,0.74,0.73,0.72,0.73,0.71,0.58,0.58,0.6,0.59
Profit before tax,-1.94,-1.89,-0.99,82.68,1.12,-1.51,-1.46,-1.56,-2.28,0.92,-2.03,-1.39,-2.11
Tax %,-8.76,4.23,-19.19,1.66,50.89,-15.23,-0.0,17.95,24.56,106.52,66.01,11.51,-26.54
Net Profit,-2.11,-1.81,-1.18,81.31,0.56,-1.73,-1.45,-1.28,-1.72,-0.06,-0.69,-1.23,-2.67
EPS in Rs,-1.13,-0.97,-0.63,43.52,0.3,-0.93,-0.78,-0.69,-0.92,-0.03,-0.37,-0.66,-1.43
