,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,87.0,104.0,21.0,3.0,29.0,54.0,2.0,22.0,49.0,30.0,53.0,27.0,37.0
Expenses,232.0,280.0,58.0,456.0,5.0,36.0,6.0,8.0,3.0,4.0,49.0,7.0,6.0
Operating Profit,-145.0,-176.0,-37.0,-453.0,24.0,18.0,-4.0,14.0,47.0,25.0,4.0,19.0,31.0
OPM %,-167.0,-170.0,-177.0,-16431.0,81.0,33.0,-163.0,65.0,94.0,85.0,7.0,72.0,84.0
Other Income,5.0,2.0,78.0,46.0,246.0,36.0,215.0,245.0,297.0,249.0,3754.0,256.0,200.0
Interest,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Depreciation,-12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-133.0,-182.0,39.0,-409.0,269.0,54.0,211.0,260.0,343.0,275.0,3758.0,268.0,230.0
Tax %,-10.0,-13.0,-7.0,-0.0,3.0,67.0,8.0,3.0,3.0,1.0,10.0,1.0,3.0
Net Profit,-147.0,-206.0,42.0,-410.0,263.0,18.0,194.0,252.0,332.0,272.0,3387.0,264.0,224.0
EPS in Rs,-0.91,-1.29,0.26,-2.57,1.64,0.11,1.22,1.58,2.08,1.7,21.17,1.65,1.4
