,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,39.16,58.53,36.26,23.4,28.27,82.71,191.42,178.22,101.71,48.03,50.0,36.99,41.12
Expenses,38.15,56.99,35.08,22.6,27.5,81.79,190.08,177.08,100.54,46.63,48.48,35.43,39.5
Operating Profit,1.01,1.54,1.18,0.8,0.77,0.92,1.34,1.14,1.17,1.4,1.52,1.56,1.62
OPM %,2.58,2.63,3.25,3.42,2.72,1.11,0.7,0.64,1.15,2.91,3.04,4.22,3.94
Other Income,0.4,0.24,0.17,0.1,0.12,0.12,0.32,0.11,0.11,0.18,0.06,0.09,0.12
Interest,0.52,0.6,0.57,0.5,0.5,0.6,0.62,0.58,0.75,0.97,1.0,1.11,1.15
Depreciation,0.24,0.34,0.2,0.2,0.21,0.13,0.29,0.28,0.28,0.28,0.26,0.28,0.31
Profit before tax,0.65,0.84,0.58,0.2,0.18,0.31,0.75,0.39,0.25,0.33,0.32,0.26,0.28
Tax %,0.0,0.0,15.52,85.0,94.44,70.97,49.33,33.33,32.0,33.33,-6.25,30.77,42.86
Net Profit,0.65,0.85,0.48,0.03,0.01,0.1,0.38,0.25,0.17,0.22,0.34,0.18,0.16
EPS in Rs,1.08,1.41,0.8,0.05,0.02,0.17,0.63,0.42,0.28,0.37,0.56,0.3,0.27
