,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,430.0,1467.0,868.0,247.0,560.0,611.0,189.0,547.0,898.0,854.0,173.0,68.0,449.0
Expenses,376.0,1240.0,740.0,228.0,520.0,575.0,379.0,463.0,750.0,818.0,205.0,111.0,503.0
Operating Profit,54.0,227.0,128.0,18.0,40.0,36.0,-190.0,85.0,147.0,36.0,-32.0,-43.0,-54.0
OPM %,13.0,15.0,15.0,7.0,7.0,6.0,-101.0,15.0,16.0,4.0,-18.0,-64.0,-12.0
Other Income,-8.0,3.0,3.0,15.0,-3.0,2.0,39.0,76.0,61.0,29.0,10.0,5.0,45.0
Interest,103.0,99.0,95.0,93.0,108.0,123.0,114.0,122.0,122.0,125.0,124.0,125.0,124.0
Depreciation,9.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
Profit before tax,-66.0,122.0,28.0,-67.0,-78.0,-91.0,-273.0,33.0,79.0,-67.0,-152.0,-170.0,-137.0
Tax %,18.0,-6.0,-115.0,2.0,-1.0,19.0,37.0,-129.0,-9.0,9.0,-98.0,-1.0,-1.0
Net Profit,-54.0,130.0,60.0,-66.0,-79.0,-74.0,-173.0,74.0,86.0,-61.0,-302.0,-172.0,-138.0
EPS in Rs,-1.36,3.28,1.28,-1.41,-1.7,-1.58,-3.72,1.6,1.85,-1.31,-6.5,-3.69,-2.97
