,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.48,60.24,57.59,46.45,54.53,54.53,54.53,54.53
FIIs,25.04,31.22,15.45,2.24,0.51,0.99,1.65,0.84
DIIs,0.0,2.61,1.97,2.08,1.49,1.49,1.45,1.49
Public,6.47,5.93,24.99,49.24,43.47,42.97,42.36,43.15
No. of Shareholders,18410.0,69197.0,196936.0,248244.0,221031.0,216619.0,193185.0,225916.0
