,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,284.0,370.0,422.0,278.0,451.0,490.0,594.0,514.0,514.0,591.0,583.0,479.0,494.0
Expenses,268.0,340.0,390.0,249.0,436.0,460.0,546.0,470.0,468.0,548.0,531.0,443.0,471.0
Operating Profit,16.0,30.0,32.0,29.0,16.0,30.0,48.0,44.0,46.0,43.0,52.0,37.0,23.0
OPM %,5.0,8.0,8.0,11.0,3.0,6.0,8.0,9.0,9.0,7.0,9.0,8.0,5.0
Other Income,23.0,19.0,36.0,23.0,18.0,14.0,23.0,18.0,15.0,17.0,35.0,22.0,18.0
Interest,15.0,15.0,16.0,16.0,17.0,20.0,25.0,22.0,24.0,24.0,27.0,21.0,22.0
Depreciation,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Profit before tax,17.0,27.0,45.0,29.0,10.0,18.0,41.0,35.0,32.0,31.0,54.0,32.0,14.0
Tax %,20.0,27.0,25.0,26.0,17.0,24.0,24.0,23.0,18.0,21.0,24.0,25.0,17.0
Net Profit,13.0,20.0,33.0,22.0,8.0,14.0,31.0,27.0,26.0,24.0,41.0,24.0,12.0
EPS in Rs,3.89,5.76,9.64,6.29,2.39,3.94,8.97,7.72,7.47,7.04,11.83,6.93,3.36
