,2020-03-01,2021-03-01,2023-03-01
Cash from Operating Activity,0.06,-0.31,8.14
Cash from Investing Activity,-11.75,-3.23,-11.67
Cash from Financing Activity,11.4,3.38,13.14
Net Cash Flow,-0.29,-0.16,9.61
