,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,40.74,41.7,43.26,43.04,42.98,42.91
FIIs,11.83,3.32,1.66,1.76,2.52,1.14
DIIs,15.08,15.05,16.67,13.25,10.36,11.42
Public,32.35,39.93,38.4,41.94,44.12,44.53
No. of Shareholders,115821.0,100711.0,95241.0,91952.0,85492.0,84159.0
