,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,77.0,70,72,68,88,97
Inventory Days,99.0,123,141,77,94,123
Days Payable,52.0,48,37,29,33,55
Cash Conversion Cycle,124.0,145,177,116,149,165
Working Capital Days,97.0,105,130,105,134,137
ROCE %,,44,34,38,28,20
