,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,8,8,31,31,31
Reserves,23,42,57,87,197,238,353
Borrowings,30,25,30,21,35,68,72
Other Liabilities,16,21,14,18,24,37,182
Total Liabilities,72,91,109,133,287,374,638
Fixed Assets,26,29,32,38,53,122,238
CWIP,1,2,3,4,10,35,65
Investments,0,0,0,0,0,0,0
Other Assets,46,61,74,92,224,216,334
Total Assets,72,91,109,133,287,374,638
