,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,28.5,31.21,28.51,4.34,2.7,2.45,4.51,4.79,3.89,3.58,4.86,3.58,3.87
Expenses,29.99,34.09,28.92,16.34,45.33,4.52,9.75,8.29,4.39,5.96,8.24,6.04,5.0
Operating Profit,-1.49,-2.88,-0.41,-12.0,-42.63,-2.07,-5.24,-3.5,-0.5,-2.38,-3.38,-2.46,-1.13
OPM %,-5.23,-9.23,-1.44,-276.5,-1578.89,-84.49,-116.19,-73.07,-12.85,-66.48,-69.55,-68.72,-29.2
Other Income,0.11,2.25,0.5,46.77,41.89,0.78,1.34,0.49,0.54,0.72,0.62,3.05,1.29
Interest,1.12,0.93,1.17,0.15,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.02,0.01
Depreciation,1.52,1.49,1.4,0.31,0.1,0.17,0.16,0.14,0.14,0.14,0.14,0.14,0.14
Profit before tax,-4.02,-3.05,-2.48,34.31,-0.88,-1.5,-4.08,-3.17,-0.12,-1.82,-2.91,0.43,0.01
Tax %,0.0,0.0,0.0,10.99,17.05,17.33,-65.44,0.0,0.0,0.0,-4.81,0.0,-1200.0
Net Profit,-4.02,-3.05,-2.47,30.55,-0.73,-1.23,-6.74,-3.17,-0.12,-1.82,-3.06,0.43,0.13
EPS in Rs,-2.39,-1.81,-1.47,18.15,-0.43,-0.73,-4.0,-1.88,-0.07,-1.08,-1.82,0.26,0.08
