,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,108.0,137,161,125,114,109,124,112,101,126
Inventory Days,27.0,32,,,22,302,20,,81,96
Days Payable,165.0,408,,,184,572,144,,105,589
Cash Conversion Cycle,-30.0,-239,161,125,-47,-161,1,112,77,-367
Working Capital Days,-508.0,-438,-420,-449,-454,-297,-236,-333,-233,-219
ROCE %,,30,28,21,24,30,33,23,29,30
