,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,439.0,454.0,629.0,355.0,766.0,775.0,766.0,605.0,659.0,677.0,687.0,544.0,582.0
Expenses,311.0,322.0,451.0,258.0,539.0,580.0,562.0,426.0,478.0,484.0,496.0,383.0,445.0
Operating Profit,127.0,133.0,178.0,97.0,226.0,195.0,204.0,179.0,181.0,193.0,191.0,161.0,138.0
OPM %,29.0,29.0,28.0,27.0,30.0,25.0,27.0,30.0,27.0,29.0,28.0,30.0,24.0
Other Income,62.0,26.0,20.0,23.0,23.0,16.0,23.0,32.0,25.0,27.0,19.0,18.0,28.0
Interest,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
Depreciation,13.0,13.0,13.0,13.0,14.0,15.0,24.0,15.0,17.0,19.0,17.0,16.0,14.0
Profit before tax,175.0,144.0,184.0,106.0,234.0,194.0,201.0,195.0,188.0,199.0,191.0,163.0,150.0
Tax %,25.0,27.0,23.0,26.0,26.0,26.0,29.0,26.0,26.0,26.0,27.0,26.0,27.0
Net Profit,132.0,105.0,142.0,78.0,174.0,144.0,142.0,145.0,140.0,147.0,139.0,120.0,110.0
EPS in Rs,5.18,4.26,5.73,3.0,7.03,5.77,5.69,5.72,5.51,5.83,5.49,4.49,4.21
