,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,87.4,72.02,72.2,72.2,72.2,72.2
FIIs,1.28,2.91,1.0,1.45,3.37,3.98
DIIs,4.16,16.39,15.8,16.89,15.89,12.72
Public,7.16,8.68,10.99,9.46,8.53,11.1
No. of Shareholders,55645.0,77326.0,111747.0,102238.0,111701.0,145094.0
