,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-89,463,555,410,164,317,516,310,560
Cash from Investing Activity,,291,-520,-56,-454,139,50,194,62,-12
Cash from Financing Activity,,-38,39,-215,-217,-279,-419,-708,-376,-308
Net Cash Flow,,165,-18,284,-261,24,-52,2,-5,239
