,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,24,26,26,29,29,29
Reserves,573,1341,1919,2293,3681,4310,4707
Borrowings,528,922,2364,3425,2559,4247,4819
Other Liabilities,14,31,45,50,74,116,124
Total Liabilities,1134,2317,4353,5794,6343,8703,9680
Fixed Assets,0,10,28,25,33,45,62
CWIP,0,0,0,0,0,0,0
Investments,15,15,0,0,248,145,222
Other Assets,1119,2293,4325,5769,6062,8513,9396
Total Assets,1134,2317,4353,5794,6343,8703,9680
