,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21
Reserves,-3.1,-2.79,-3.09,-3.36,-3.76,-4.12,-4.51,-4.25,-4.11,-3.98,-3.81,-3.91,-3.48
Borrowings,0.07,0.02,0.08,0.2,0.32,0.41,0.34,0.5700000000000001,0.36,0.37,0.58,0.63,0.66
Other Liabilities,0.24,0.29,0.08,0.13,0.02,0.09,0.27,0.09,0.17,0.2,0.06,0.03,0.35
Total Liabilities,2.42,2.73,2.28,2.18,1.79,1.59,1.31,1.62,1.63,1.8,2.04,1.96,2.74
Fixed Assets,0.84,0.88,0.8200000000000001,0.71,0.62,0.55,0.48,0.5,0.46,0.41,0.64,0.59,0.5700000000000001
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.58,1.85,1.46,1.47,1.17,1.04,0.8300000000000001,1.12,1.17,1.39,1.4,1.37,2.17
Total Assets,2.42,2.73,2.28,2.18,1.79,1.59,1.31,1.62,1.63,1.8,2.04,1.96,2.74
