,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.83,43.83,44.21,44.21,45.19,44.71,44.71,44.71
Public,56.17,56.17,55.79,55.79,54.81,55.29,55.3,55.29
No. of Shareholders,3031.0,2990.0,2989.0,2975.0,2965.0,3593.0,3458.0,3444.0
