,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39
FIIs,11.36,11.63,11.72,10.41,8.87,5.45,4.76,3.91
DIIs,7.04,5.97,6.89,8.34,7.98,10.65,10.32,8.97
Government,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Public,12.06,12.87,11.85,11.71,13.62,14.36,15.38,17.58
No. of Shareholders,49817.0,51776.0,53250.0,62321.0,80978.0,103076.0,102721.0,102650.0
