,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,3.45,6.37
Reserves,-1.55,-1.72,-1.1,1.24,26.62
Borrowings,1.51,1.5,1.61,7.47,6.48
Other Liabilities,0.94,1.36,1.86,2.36,3.52
Total Liabilities,0.91,1.15,2.38,14.52,42.99
Fixed Assets,0.1,0.12,0.14,6.17,6.09
CWIP,0.0,0.0,0.0,0.6000000000000001,0.0
Investments,0.0,0.0,0.0,0.0,0.26
Other Assets,0.81,1.03,2.24,7.75,36.64
Total Assets,0.91,1.15,2.38,14.52,42.99
