,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,126.74,103.02,163.49,218.00
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,126.74,103.02,163.49,218.00
Working Capital Days,-63.37,-60.34,29.47,168.67
ROCE %,,,380.65,72.87
