,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
Sales,26.0,33.0,78.0,57.0,96.0,42.0,33.0,39.0,22.0,26.0,24.0,23.0,23.0
Expenses,76.0,56.0,93.0,143.0,79.0,40.0,31.0,44.0,25.0,25.0,25.0,26.0,34.0
Operating Profit,-49.0,-24.0,-15.0,-86.0,17.0,3.0,2.0,-5.0,-3.0,1.0,-1.0,-3.0,-11.0
OPM %,-188.0,-73.0,-19.0,-151.0,18.0,7.0,6.0,-12.0,-16.0,3.0,-4.0,-15.0,-46.0
Other Income,-70.0,-1.0,9.0,10.0,-73.0,-22.0,-15.0,-10.0,-2.0,0.0,9.0,2.0,-73.0
Interest,136.0,165.0,120.0,193.0,267.0,196.0,233.0,191.0,221.0,250.0,261.0,281.0,311.0
Depreciation,22.0,9.0,5.0,5.0,12.0,6.0,6.0,6.0,6.0,5.0,5.0,8.0,6.0
Profit before tax,-277.0,-198.0,-131.0,-274.0,-334.0,-222.0,-252.0,-212.0,-233.0,-253.0,-258.0,-291.0,-400.0
Tax %,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-277.0,-198.0,-131.0,-274.0,-335.0,-222.0,-252.0,-212.0,-233.0,-253.0,-258.0,-291.0,-400.0
EPS in Rs,-101.16,-69.41,-42.19,-104.09,-127.05,-83.18,-95.03,-76.5,-97.71,-95.29,-96.99,-107.09,-151.16
